======================================================================
GPU Scalar Multiplication Performance - GF(2^163) sect163r2
Lopez-Dahab Projective Coordinates + Itoh-Tsujii Inversion
======================================================================

Number of runs     : 50
Average time       : 250.8873 ms
Median time        : 251.1052 ms
Min time           : 208.7067 ms (run #14)
Max time           : 320.3440 ms (run #1)
Std deviation      : 18.6511 ms
Total time         : 12544.3667 ms

----------------------------------------------------------------------
Run   Time (ms)     Scalar k (hex)                               x_aff (hex)
----------------------------------------------------------------------
1     320.3440      0x6ea9d733e70a9016c77a0b05444b5af4e6af10ae9   0x3f6efcf6a31f8fb3ba8dcdad15b942dd6406eaaea
2     238.9820      0x4f386c802bd210fcb473b2e04615bc38fb34e91e7   0x575239a69df30bdc05dd6c3bef050118e392b67e4
3     262.0872      0x5d96a5ed8ef96774c6b7e596f465d00e995c8e955   0x09741054c08359737f85bf97e4ae25171e4fa8721
4     245.7044      0x414531750a700f0d38a5335e9015762607fbae3f3   0x3fedcacc6c25fb9f8b4a05d7c999aac87cfbaad7e
5     255.9690      0x47d7fa6294cf3cd409841fd6249aaaf4c0d251f33   0x6430c558ec4b08e1ed5fb437d9964530ca8cf7da1
6     245.5355      0x7b6b477ff27342c656b802f53e9732dbf4ce24b25   0x7da5bdbe290b3fb84b5ae43a741ad815705feb98f
7     243.5468      0x45116e1adef861b86640a752332a4118ab77e05ad   0x0b23626a582ebcf23d7956745b11559daa8f4c4c4
8     250.0442      0x7519871fe3e03ae021ad9ba2368113b7afda1e152   0x1829bcc4dd81c6bff4249694665fba0d6692a5e4f
9     251.8815      0x7ec2212e0d4c0c1bb04ef5c447b288d33e1fb5c64   0x3edf1599d078b818ffad649e1d5f999f8d9e92d6e
10    254.8833      0x49af903065478b549fa4beab6b76daee2b6e37bea   0x5824d7c2d11bdb4b44e628edc734cbf3a4909ca4d
11    271.4045      0x4c6fa8e9fab4f7d439803d054c4a617b3bc0bf3fe   0x721e86acfbcdcf35452d9b9dd3c9f0354cf13d50a
12    262.9024      0x4ec8bea734c3a6e26391aaf4adfe935a5591246fb   0x09e55d9bee0a80f40980fab87c33bc92cf8ce0ecd
13    260.2696      0x40893f38a0eb4d37d644269af15bef8a679f39e97   0x12060a92d3902a783ffe566cc252ea25e2aa08e08
14    208.7067      0x40748038583be22208f1601aa662c35fa6b19e2ca   0x025aef9bb93a069b437dc7b7b31a7f50f0a4eb958
15    253.5737      0x706a596a2b6a223f4f7951c4d314cd4576e888ebe   0x0eab0946bc7fad914e5bd7cd953d6956cddf28bc2
16    262.0320      0x708c80d0fd0733ed7caf76cd8172e45da1be67760   0x405d06d57bb6e7dbcc48f1c7873587fc337058863
17    246.3396      0x5f2e4fa611878285f4b1e88b2a75410fd2d091348   0x730e17034075f36871a58fedfa8a0166b0b059cf2
18    231.7185      0x5b72540d39ada4068c46b72fbe7690c0f3110dc7b   0x76c7e73ea9f884609c87346061274951193f4d9f4
19    265.2056      0x5afca8dce32d63b95f1a3e1a4b58f368c014fe057   0x352669e6ec9d376b2288d01763419fbfae8317c01
20    254.6118      0x7fbe834cb8c9c4faac885fd550441ca9a0984edbb   0x1038c22937c8cd0728dbc4588a48624dbe26745cd
21    256.9316      0x55bd6fac03467428a6bcd4e649de3b45ea45c0df1   0x3dd7d85981798b1c52c7e64c143a098e285d615e5
22    211.3116      0x6448782c42347500e73730331d4d0fa5c134ad417   0x1370bb6e8ffd6f45c7800bf6de92f3ca1dd5c708a
23    244.7016      0x599f805e4533a1964bda6498e96585ec6e91862cc   0x5b08afa7be69c3d9b73bc8c6bbe34ba0095be4cd2
24    274.9181      0x7950a82ec3e6196bedafb6edea50d5bb46cddb075   0x7d8747e9eb1ba005417052ffc4e50d07c9b613893
25    242.5413      0x517b133dc2d21c880c8e01cc242f37b035daed119   0x2eaaef7c357922064adb4e017e5f466c0e8209f5e
26    224.9394      0x4355b863f71ec1f7cd189419b0021456fb56491b3   0x30c0ba4182cfb89a0b0d6fecd09d84c9805b4e187
27    280.5504      0x60dbce95bd2b691f735a7cfdf541a7f6b9923585c   0x338268704099fff13b67732359076e17a6f35984c
28    251.4379      0x40aa5a45d8341dc7a1cf78dd1fcc0bc29ae00b9e8   0x227fd67b3efc4f12c59953d40147a9bbed87258ce
29    246.2974      0x7d669234d600c7cb885b2a7cb2a8d4303482f507f   0x704ef489b768028f394c8cf2fbee5ae35d55fca29
30    228.8162      0x5c2de4d218235d904e5d0eae6983ab24a75fc006e   0x6956fb67f615c2ca3ee242b0ff9f85a36a04103df
31    230.7694      0x7a0a61722ccf9a4072277970362031990665979d5   0x5eb5a7598d2638e088e4698de85ab443040bf6f9a
32    245.8840      0x7a85ffec5142ce381b343d046b0929d0491abaf83   0x3ee47b4e37465e479040d1493b0130f6f4b355258
33    255.9788      0x5e05830dc7c86fb845af1bb72741adb957ad6dac0   0x1e5d24a90341f2ab790a110c594bd6755b10f9648
34    231.9764      0x436e9bcedf3c3d2bca4a57412c21922e279e4c21a   0x02a9edd6b3c008a3033ef1e6008700e377cdd120e
35    242.9310      0x40c399476ea5234f0dc293f3d277a07c483d424a3   0x6af04215949700bb9eba48a91d9dc4fd0a3a96fd6
36    249.4231      0x4f7d9bea9d98d0872841f2b692edc287bb07c8239   0x4ffa90401a8a45e10f81e6d36decdee546941a5a6
37    241.9720      0x4da3b1aa275d208aa3324bf618e87fb641c0cfae5   0x0535cb9dd96596fa3b69f71cfe9f5fbec0d9a3d4d
38    269.3736      0x6baef3f188efdb9bff1bf5dc6cbbcd106ecdeb88e   0x326d88c5c608059ca1c412bd5060463b4b398f820
39    250.2024      0x64f7bcf665055a21ce51daa5ca75d2af0a345c4cd   0x45d467afdf1a14634112767e7605747731b2edff1
40    274.3760      0x6d7195495eaedae356f54756a4e6f491a3ac6568e   0x4e74e627a98bcb74e2d13738c64ccd86daa3083fc
41    256.2511      0x563a0c36494d856567f702d3b51d5dbf68be4f802   0x404cd816f6191b0e317cef3a927df19ba0379a369
42    225.1776      0x4ec10a91ed24611db3bb41ea0c8b766296ecf1b98   0x1aff52fceb4d197de0287b7d3aecd520fff78a764
43    251.3562      0x72a6b9234d91f08d87fbe7f6702b7ca045c30149c   0x70a70383810e3a6d83a17f9d2f709b3c9fcd017a9
44    251.1052      0x6f128bf72a8fdd3b3bb27488157948b16d945805c   0x7969e4e0b5869cbccc96c37ca8d240b0cc748dbd3
45    275.6472      0x4116aacb5b2eafd37d5469bf23aed0e9c4f72f728   0x3bb08fc6b40526cdb6a75f6566f42ecf4f2663510
46    238.1460      0x7d3cc7b0cfc1ed8648e77a7b76d8ad046aeb72c20   0x21fd2b31dd69dd7b679d4115aaede1315dc329525
47    266.4691      0x51b877033da76ec75148837c95134245ffff38607   0x361af98b75dcdea0cad2e8780cbf8cef6c4103458
48    271.0486      0x6b2dadb83decb9c7d7841da6ad5ca706fe848f7c2   0x21ec3b0fbe3efb5a98b441d124cb1e82ddb47e849
49    240.8976      0x61e7c5fc97076cf46b4071104312426b305b1514c   0x5c28d83321aff3e8b757f472b0723fb096bed4bf3
50    227.1934      0x6a1e797e75da42c04750f2ba22e1831048dacff3d   0x70bebd6f03927e2d810c6afecda569abdd286bd3b
----------------------------------------------------------------------

All times (ms): [320.34, 238.98, 262.09, 245.7, 255.97, 245.54, 243.55, 250.04, 251.88, 254.88, 271.4, 262.9, 260.27, 208.71, 253.57, 262.03, 246.34, 231.72, 265.21, 254.61, 256.93, 211.31, 244.7, 274.92, 242.54, 224.94, 280.55, 251.44, 246.3, 228.82, 230.77, 245.88, 255.98, 231.98, 242.93, 249.42, 241.97, 269.37, 250.2, 274.38, 256.25, 225.18, 251.36, 251.11, 275.65, 238.15, 266.47, 271.05, 240.9, 227.19]
